ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
2018-09-06 09:50:09.337316864,CgtyVz15j0ykRUZyQ5,192.168.100.111,18088.0,205.105.63.245,80.0,tcp,-,2e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-09 20:36:01.173630976,CBWwxZ1CErY8pqkybl,192.168.1.194,46377.0,86.117.52.69,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-20 16:25:15.240040960,CesXLDcqsKYmtmAph,192.168.100.108,5526.0,105.173.26.59,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-01-10 18:27:35.357121024,Ce0Zt92t1htqVLDDE6,192.168.1.198,11315.0,185.191.128.59,52869.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-02-28 20:30:10.069068032,CiWbTh2VqnkH3Pdjye,192.168.1.193,24159.0,217.247.229.221,8081.0,tcp,-,0.00025499999999999996,0,0,S0,-,-,0.0,S,4.0,160.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-21 16:00:40.040731904,CuGHZd4YT3JOQFyhwa,192.168.1.196,60906.0,116.155.123.254,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,Benign
2018-09-06 09:46:06.139184896,CdZsj93EJSu12F9sQh,192.168.100.111,18088.0,212.180.210.208,80.0,tcp,-,2e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-09 20:36:03.893327872,CjvH111dfYCOsnmeS1,192.168.1.194,35120.0,150.136.225.234,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-02-28 19:39:57.106277888,C43Nhx46TVc7ociLH,192.168.1.200,59704.0,210.134.154.150,23.0,tcp,-,3.157971,0,0,S0,-,-,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan
2019-09-20 22:23:40.496124928,CrEHFP3Ypsa7n0601f,192.168.1.195,42915.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2019-02-28 18:59:12.673082112,CxW3eG4RQks7JwmpY1,192.168.1.200,44032.0,191.187.134.151,23.0,tcp,-,2e-06,0,0,S0,-,-,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-21 13:07:25.543347968,Cs5VHI1AZQ6Q48Wqm7,192.168.1.198,36097.0,69.40.112.18,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-01-10 18:27:46.803340032,CMdszKDkrX3KSUCI1,192.168.1.198,10803.0,191.81.180.172,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Benign
2018-12-20 20:16:04.326226944,Cu5rQBWSy5FU1e67a,192.168.1.197,44002.0,197.214.219.186,52869.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-20 20:25:51.817127936,CvF3Rgzz6F5VpbYY8,192.168.1.197,43746.0,71.21.96.10,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-09-20 22:23:30.860548096,CSEKrr4vANJEMjpSBk,192.168.1.195,58459.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2019-03-08 12:35:44.674721024,COtWDk1qlkj7ZPB2u8,192.168.1.197,63420.0,32.194.241.51,23.0,tcp,-,2e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-20 16:21:15.078702080,CR0pnz2F37qXYfhou1,192.168.100.108,5526.0,208.254.157.109,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2018-12-21 14:47:37.641711872,CAUr694hKYgBLJYK11,192.168.1.196,40860.0,93.175.111.202,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,Benign
2019-01-10 18:27:57.422561024,C9N3nA3tEvRMupt0K3,192.168.1.198,22568.0,45.91.7.111,52869.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-02-28 19:54:34.737565952,C2rmSH4TkFgA5QbN8,192.168.1.193,24159.0,217.131.0.199,8081.0,tcp,-,5e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-10 18:28:10.977293056,CUiWVG2xqhTodeuG2,192.168.1.198,54836.0,45.112.40.150,52869.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-21 15:00:47.683008000,CMbQMM2xc2ENNB6Spa,192.168.1.196,44322.0,156.92.171.168,23.0,tcp,-,3.158969,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,Benign
2019-02-28 19:06:41.719511040,CipwQa2R4FHKJg4xR2,192.168.1.200,33886.0,207.93.167.78,23.0,tcp,-,3.102998,0,0,S0,-,-,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan
2019-09-20 22:23:39.320975104,CSyOOM2u9TzUjr0s0i,192.168.1.195,61647.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2018-12-21 15:29:16.453901056,Co3x7V1xIDGB8mOrw4,192.168.1.196,35272.0,125.133.5.118,23.0,tcp,-,3.110997,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,Benign
2018-07-20 15:45:19.262053120,CzQGRSsYid5WvPMig,192.168.100.108,5526.0,133.165.54.199,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-02-28 18:24:36.471191040,CdHwefeLEiYNkIEQ4,192.168.1.200,36820.0,122.216.220.237,23.0,tcp,-,3.1547099999999997,0,0,S0,-,-,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-25 14:18:58.003876864,CivmFs1tZsTzH6fl99,192.168.100.111,11754.0,147.32.109.174,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-21 16:05:44.920171008,CyHcb63Y810D6kxtci,192.168.1.196,53248.0,220.184.138.127,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,Benign
2018-07-25 14:30:32.005217024,C3C3Ja1FJrvQju6MCj,192.168.100.111,42677.0,44.251.188.130,81.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-25 13:33:52.005952000,CcJKTb3dyUmKaGCuf2,192.168.100.111,44273.0,172.132.211.3,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-25 14:26:29.002425856,CYCgQ4200knJVt7qkl,192.168.100.111,57324.0,147.32.225.63,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-09-06 09:56:37.737241856,CLUcIe4cd4VKk6g0P4,192.168.100.111,17576.0,90.241.99.165,8081.0,tcp,-,2e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2018-09-06 09:49:46.359975936,CDip8022ZHeBIVL5I7,192.168.100.111,17832.0,41.218.242.135,37215.0,tcp,-,1e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,Okiru
2018-07-25 14:18:05.008318976,ChhTu528wcJi4MOQVk,192.168.100.111,36008.0,187.151.148.60,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-10 18:28:09.704763136,CFljc13xlPa826Erub,192.168.1.198,24104.0,131.252.59.154,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Benign
2019-03-08 12:44:02.781047040,CqflR6TXyHYuDJVsj,192.168.1.197,63420.0,166.117.1.248,23.0,tcp,-,6e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-21 15:05:20.202057216,CDdU7X1gxKkppi4gz9,192.168.1.196,59218.0,197.183.87.104,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,Benign
2018-07-20 16:16:40.675383040,CZTN4q2hMtR7fWw7f,192.168.100.108,5526.0,166.161.135.126,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-01-09 20:34:51.751703040,CVxRiw2ejWWFuTprMk,192.168.1.194,36064.0,160.217.94.175,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-20 20:20:21.771360000,CLnLVc4wNgVCwfnzi2,192.168.1.197,44002.0,41.181.123.213,52869.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-10 18:27:00.699648000,Cd8tDi31Zte3efd286,192.168.1.198,11315.0,91.169.167.17,52869.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-10 18:27:09.241014016,Cr321M3p2Pcd80Hdt2,192.168.1.198,53994.0,45.26.78.185,52869.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-21 12:37:01.020977920,C6SDYV3YcbHGbntjB1,192.168.1.198,36097.0,60.237.97.57,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-09-20 22:23:18.371418880,CcnxK24e9e99S9eEl,192.168.1.195,63445.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2019-01-10 18:27:06.630774016,C48mHb23kujEYyGN5i,192.168.1.198,24360.0,41.214.233.172,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-02-28 20:24:22.030468096,CcBx2Ybq3kKlHtoW1,192.168.1.193,30535.0,217.158.106.226,8081.0,tcp,-,5e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2019-03-08 12:37:21.956971776,CQiH4X1elF4YOpN9lj,192.168.1.197,63420.0,211.9.255.26,23.0,tcp,-,2e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-25 13:32:08.005865984,Cm8J9E4KCyyF9n6zQ3,192.168.100.111,55816.0,118.27.159.13,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-20 16:23:17.778251776,C3U2D92MR49gLcrc5i,192.168.100.108,5526.0,122.232.242.27,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2018-12-20 20:24:45.239598080,Cgi4R44rGqVLH9ap8b,192.168.1.197,38370.0,197.174.101.53,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2018-07-25 14:03:47.005230080,Cnajp5BaF6WiPBjT3,192.168.100.111,56133.0,172.159.21.255,81.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-09-06 09:48:11.155752960,CQ2Z0f2SyohI0cM63,192.168.100.111,18344.0,41.148.211.198,52869.0,tcp,-,1e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,DDoS
2019-01-09 20:35:22.035186944,CqhSRv2DsDE5ngYfDf,192.168.1.194,57187.0,219.145.8.143,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-03-08 12:26:06.715273984,CxljC94jlpEL9y1rC5,192.168.1.197,63420.0,35.184.38.115,23.0,tcp,-,2e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2018-09-06 09:45:13.317254912,CRQ9Pb2iUErWyVm033,192.168.100.111,18088.0,212.192.198.92,80.0,tcp,-,2e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-09 20:34:49.055735808,Czv3IP1CPqCDGZZI65,192.168.1.194,50807.0,84.229.1.120,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-20 15:52:40.182407168,C7o8sK1HnzjmWJyr49,192.168.100.108,5526.0,197.101.12.2,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-09-20 22:23:41.175281152,CTIbhx2TQGMwKgaAy8,192.168.1.195,1971.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2019-09-20 22:23:25.208677120,CJMqUoJMyIcNOq2j,192.168.1.195,21105.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2018-12-21 13:28:02.608993024,Cju8bs4YdK8ekdH0si,192.168.1.198,36097.0,125.45.2.35,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-01-09 20:35:21.451773952,CZlNBt4zMkL8WZad6i,192.168.1.194,53360.0,176.44.103.214,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-10 18:27:12.998390016,CzvEXm3b9Wt92ZrkZh,192.168.1.198,11571.0,41.187.53.206,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-09-20 22:24:05.316205056,CKYVsx3QYrcH9l5hO6,192.168.1.195,28471.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2019-01-09 20:34:56.302854912,CAR0Bx2BCMnXQv3Ezk,192.168.1.194,40933.0,211.248.78.52,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-03-08 12:43:22.805020160,C9CtlNcjHO1Utq8tb,192.168.1.197,63420.0,209.124.47.53,23.0,tcp,-,1e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-10 18:28:02.669276928,CgNgN62MenF064gD13,192.168.1.198,11315.0,185.45.210.236,52869.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-09 20:36:01.700077056,CtcOvmH27rWAn04X2,192.168.1.194,57790.0,111.153.144.60,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-02-28 19:18:07.098882048,CtLZx9tOIkOCcYOg8,192.168.1.200,57270.0,221.106.221.245,23.0,tcp,-,3.087984,0,0,S0,-,-,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-09 20:36:35.274189824,C2CvWF3l3ZGEctoauk,192.168.1.194,41855.0,223.161.86.222,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-20 15:46:11.246413056,CXhFnn4nFVTgo4X9d7,192.168.100.108,5526.0,37.224.181.161,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2018-12-21 12:42:51.421036032,COyKLJ2ErWI5Bfv8uc,192.168.1.198,36097.0,1.29.242.151,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2018-12-21 15:33:27.963345920,C7Ldhs1hLPR9HkKKl8,192.168.1.196,33592.0,165.119.207.198,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,Benign
2018-07-20 16:09:13.666199040,CIb1fp1f4D0El8JId,192.168.100.108,5526.0,116.233.29.175,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-01-09 20:35:34.105556992,Cpsk1b2dyTMYgyElR1,192.168.1.194,45936.0,19.107.73.250,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-20 15:49:50.851453952,Ck4WmW1W4h7YFKPrIj,192.168.100.108,5526.0,149.221.212.236,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2018-12-21 16:01:32.875575040,CDxN4G27IVeTnont7h,192.168.1.196,52354.0,62.147.20.129,23.0,tcp,-,3.085997,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,Benign
2018-12-20 20:18:50.414476032,CQQBAj1xpZjxCgoWUd,192.168.1.197,38114.0,163.137.34.18,8081.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-03-08 12:46:58.724940032,CAvi8E12cW3pjwVaV4,192.168.1.197,63420.0,196.193.42.5,23.0,tcp,-,2e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2019-09-20 22:23:32.152639232,CpVGLD4XzZKUMVtqx5,192.168.1.195,47626.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2018-12-21 15:31:03.081048064,CRHNbz4v7IXnTZjmrd,192.168.1.196,48426.0,205.225.198.192,23.0,tcp,-,3.122718,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,Benign
2019-02-28 19:53:27.257230080,CMvQWmy3CCDQswZIc,192.168.1.193,30535.0,217.38.36.23,8081.0,tcp,-,0.000254,0,0,S0,-,-,0.0,S,4.0,160.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-21 13:17:16.833928192,CE3o9I17ju9XJtGI7,192.168.1.198,36097.0,63.16.2.109,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-02-28 20:17:45.780914176,CPAJzzqbEchknT1He,192.168.1.193,30535.0,217.0.215.239,8081.0,tcp,-,4e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-21 16:08:40.811645952,Chm43I2K42YITRmdJ3,192.168.1.196,47644.0,143.115.170.123,23.0,tcp,-,3.149212,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,Benign
2018-12-21 12:42:19.940302848,CAriBD40wvJZDDK2W2,192.168.1.198,36097.0,65.74.104.141,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-01-09 20:36:01.127904000,CMyrPz4lDFNR7h49Vl,192.168.1.194,32943.0,223.16.112.110,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-21 12:56:39.255348992,C0vPsUheLJlwMcvx1,192.168.1.198,36097.0,110.96.24.56,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2018-12-21 15:03:36.352708096,CDvwhp3nVTNilofKEd,192.168.1.196,47076.0,90.155.196.156,23.0,tcp,-,3.129238,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,Benign
2019-01-10 18:26:47.799269888,CTMLtfZ4MuayG8bU9,192.168.1.198,11571.0,41.232.30.81,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-09-20 22:23:49.041766912,CA9Ks94ESS7mysF3Zf,192.168.1.195,8118.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2019-03-08 12:29:36.289155840,CFuYYX2F8IuqCSqBp4,192.168.1.197,63420.0,117.97.97.171,23.0,tcp,-,6e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2019-09-20 22:23:29.723126784,CM2vWI21JwQyHEhmGf,192.168.1.195,63896.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2019-01-10 18:27:04.905755136,Ck7IEj1l0QkXjLNdJ8,192.168.1.198,11571.0,156.172.63.152,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2018-12-21 15:01:41.482388992,CCHD9F4moXnlmm2Sve,192.168.1.196,50150.0,125.129.100.90,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,Benign
2018-07-25 14:11:00.003477760,C7oMr91PkKp7XUNj22,192.168.100.111,36742.0,163.133.244.21,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-02-28 18:31:27.286368000,CqLEVf4A6u0kxix1se,192.168.1.200,50112.0,143.230.252.243,23.0,tcp,-,3.140453,0,0,S0,-,-,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan
2019-02-28 19:07:03.544065024,CsZGl44OO6f9G8havf,192.168.1.200,58218.0,143.140.114.100,23.0,tcp,-,1e-06,0,0,S0,-,-,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan
2019-02-28 20:18:06.076577792,CA9gjeIEwW3goLaLl,192.168.1.193,24159.0,197.150.155.229,8081.0,tcp,-,5e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-20 15:52:25.663934976,CKZYG91pad0l5IoAP3,192.168.100.108,5526.0,41.149.159.167,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2018-12-20 20:21:58.304047104,C75exA3FmuTg8SJKE9,192.168.1.197,38370.0,197.169.123.43,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-02-28 20:16:46.475021056,CPx8EH1mZ8Owgxzx4,192.168.1.193,30535.0,197.127.180.180,8081.0,tcp,-,5e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-09 20:36:04.080221184,C3yd9Hmc2y7fjKun8,192.168.1.194,37446.0,182.71.139.167,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-09-06 09:56:04.697363200,CVHzbE4cPnFR1s1kCb,192.168.100.111,18344.0,197.122.1.12,52869.0,tcp,-,1e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,DDoS
2019-02-28 19:51:54.738026752,CrS4Jf1GoZu82huEDa,192.168.1.193,30535.0,197.242.136.127,8081.0,tcp,-,5e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-25 13:54:33.006559744,CUTWdp11I2PgGx0gX2,192.168.100.111,65403.0,59.197.45.103,81.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-21 13:05:47.146654976,ChLFl31jjyRzBVv7ri,192.168.1.198,36097.0,117.251.2.77,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2018-12-21 12:40:21.194492160,CQLT9K1LvoxCg4hZ56,192.168.1.198,36097.0,120.132.44.133,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2018-07-25 14:03:05.004423168,ChkRnS1L9pcnI2KfHj,192.168.100.111,7237.0,203.91.11.51,23.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-09 20:36:37.375742976,CESQfo2sFVLqhQnBo,192.168.1.194,56097.0,41.117.233.22,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-20 16:27:03.337171200,CqJiqv2bc9Qn0UEdjl,192.168.100.108,5526.0,220.153.159.254,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2018-07-25 14:04:14.003842048,CuMPlp4IeH6YSYvzYh,192.168.100.111,26504.0,128.232.226.31,81.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-09-20 22:23:34.094394880,Co7ZySRG16BjYbKE2,192.168.1.195,28585.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2018-12-21 13:26:03.367365120,CcpoSs2qdfN41ZK2X,192.168.1.198,36097.0,89.168.80.144,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-09-20 22:23:57.690352896,CnpEN72yaG7ntf57A,192.168.1.195,2557.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2019-01-09 20:34:47.397180928,CiHuUnrETZSUuTV4e,192.168.1.194,43986.0,155.130.219.232,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-12-20 20:24:17.911676928,CI9kRV2nfvXGH81Z25,192.168.1.197,38370.0,197.72.234.78,37215.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,Okiru
2019-09-20 22:24:07.723480064,CRXOfM2ZPndef8DBOf,192.168.1.195,37211.0,162.248.88.215,62336.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,DDoS
2018-12-20 20:21:32.303631104,C7KtUF35CP3CO2BWHg,192.168.1.197,38114.0,80.18.85.22,8081.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2018-07-25 13:48:21.006127872,CRWAC01oB2yPdaUD5e,192.168.100.111,36926.0,77.181.237.158,81.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
2019-02-28 19:52:20.602191872,CHOafe6UGhxL5BELd,192.168.1.193,24159.0,217.95.173.103,8081.0,tcp,-,5e-06,0,0,S0,-,-,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan
2019-01-09 20:36:01.823261952,CcxOkhlHhshSVQWl6,192.168.1.194,59394.0,189.43.113.158,22.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan
